
Setup Complete!
Timer Setup Complete!
SPI Setup Complete!
CAN Setup Complete!
Yes it has connected Successfully!There are 4 devices!
Contactor turned ON.....!UV Limit set to = 1.0
OV_limit set to = 3.500
OVTF limit set to = 40degreeC,,,,Device1,,,,,,,,,,Device2,,,,,,,,,,Device3,,,,,,,,,,Device4,,,,,,
Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW
1.304,1.312,15.688,28.713,29.337,0,0,0,0,,1.304,1.312,15.216,30.483,30.775,0,0,0,0,,1.304,1.312,15.804,30.658,31.95,0,0,0,0,,1.304,1.312,15.367,30.239,30.518,0,0,0,0,
1.304,1.312,15.688,28.713,29.337,0,0,0,0,,1.304,1.312,15.216,30.483,30.775,0,0,0,0,,1.304,1.312,15.804,30.658,31.95,0,0,0,0,,1.304,1.312,15.595,30.251,30.518,0,0,0,0,
1.304,1.312,15.688,28.713,29.337,0,0,0,0,,1.304,1.312,15.216,30.483,30.775,0,0,0,0,,1.304,1.312,15.804,30.658,31.95,0,0,0,0,,1.304,1.312,15.595,30.251,30.518,0,0,0,0,
1.304,1.312,15.688,28.779,29.394,0,0,0,0,,1.304,1.312,15.216,30.483,30.775,0,0,0,0,,1.304,1.312,15.804,30.658,31.95,0,0,0,0,,1.304,1.312,15.595,30.251,30.518,0,0,0,0,
1.306,1.314,15.717,28.779,29.394,0,0,0,0,,1.306,1.314,15.308,30.518,30.822,0,0,0,0,,1.306,1.314,15.804,30.658,31.95,0,0,0,0,,1.306,1.314,15.595,30.251,30.518,0,0,0,0,
1.306,1.314,15.717,28.779,29.394,0,0,0,0,,1.306,1.314,15.308,30.518,30.822,0,0,0,0,,1.306,1.314,15.410,30.646,31.83,0,0,0,0,,1.306,1.314,15.595,30.251,30.518,0,0,0,0,
1.306,1.314,15.717,28.779,29.394,0,0,0,0,,1.306,1.314,15.308,30.518,30.822,0,0,0,0,,1.306,1.314,15.410,30.646,31.83,0,0,0,0,,1.306,1.314,15.780,30.239,30.518,0,0,0,0,
1.306,1.314,15.717,28.779,29.394,0,0,0,0,,1.306,1.314,15.308,30.518,30.822,0,0,0,0,,1.306,1.314,15.410,30.646,31.83,0,0,0,0,,1.306,1.314,15.780,30.239,30.518,0,0,0,0,
1.306,1.314,15.717,28.846,29.473,0,0,0,0,,1.306,1.314,15.308,30.518,30.822,0,0,0,0,,1.306,1.314,15.410,30.646,31.83,0,0,0,0,,1.306,1.314,15.780,30.239,30.518,0,0,0,0,
1.306,1.314,15.702,28.846,29.473,0,0,0,0,,1.306,1.314,15.381,30.529,30.858,0,0,0,0,,1.306,1.314,15.410,30.646,31.83,0,0,0,0,,1.306,1.314,15.780,30.239,30.518,0,0,0,0,
1.306,1.314,15.702,28.846,29.473,0,0,0,0,,1.306,1.314,15.381,30.529,30.858,0,0,0,0,,1.306,1.314,15.809,30.635,31.71,0,0,0,0,,1.306,1.314,15.780,30.239,30.518,0,0,0,0,
1.306,1.314,15.702,28.846,29.473,0,0,0,0,,1.306,1.314,15.381,30.529,30.858,0,0,0,0,,1.306,1.314,15.809,30.635,31.71,0,0,0,0,,1.306,1.314,15.775,30.227,30.506,0,0,0,0,
1.306,1.314,15.702,28.846,29.473,0,0,0,0,,1.306,1.314,15.381,30.529,30.858,0,0,0,0,,1.306,1.314,15.809,30.635,31.71,0,0,0,0,,1.306,1.314,15.775,30.227,30.506,0,0,0,0,
1.306,1.314,15.712,29.13,29.665,0,0,0,0,,1.306,1.314,15.381,30.529,30.858,0,0,0,0,,1.306,1.314,15.809,30.635,31.71,0,0,0,0,,1.306,1.314,15.775,30.227,30.506,0,0,0,0,
1.306,1.314,15.712,29.13,29.665,0,0,0,0,,1.306,1.314,15.692,30.670,31.59,0,0,0,0,,1.306,1.314,15.809,30.635,31.71,0,0,0,0,,1.306,1.314,15.775,30.227,30.506,0,0,0,0,
1.306,1.314,15.712,29.13,29.665,0,0,0,0,,1.306,1.314,15.692,30.670,31.59,0,0,0,0,,1.306,1.314,15.819,30.623,31.59,0,0,0,0,,1.306,1.314,15.775,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.13,29.665,0,0,0,0,,1.306,1.314,15.692,30.670,31.59,0,0,0,0,,1.306,1.314,15.819,30.623,31.59,0,0,0,0,,1.306,1.314,15.775,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.13,29.665,0,0,0,0,,1.306,1.314,15.692,30.670,31.59,0,0,0,0,,1.306,1.314,15.819,30.623,31.59,0,0,0,0,,1.306,1.314,15.775,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.135,29.802,0,0,0,0,,1.306,1.314,15.692,30.670,31.59,0,0,0,0,,1.306,1.314,15.819,30.623,31.59,0,0,0,0,,1.306,1.314,15.775,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.135,29.802,0,0,0,0,,1.306,1.314,15.143,30.611,30.976,0,0,0,0,,1.306,1.314,15.819,30.623,31.59,0,0,0,0,,1.306,1.314,15.775,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.135,29.802,0,0,0,0,,1.306,1.314,15.143,30.611,30.976,0,0,0,0,,1.306,1.314,15.799,30.611,31.59,0,0,0,0,,1.306,1.314,15.775,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.135,29.802,0,0,0,0,,1.306,1.314,15.143,30.611,30.976,0,0,0,0,,1.306,1.314,15.799,30.611,31.59,0,0,0,0,,1.306,1.314,15.780,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.135,29.802,0,0,0,0,,1.306,1.314,15.143,30.611,30.976,0,0,0,0,,1.306,1.314,15.799,30.611,31.59,0,0,0,0,,1.306,1.314,15.780,30.227,30.518,0,0,0,0,
1.306,1.314,15.712,29.191,29.871,0,0,0,0,,1.306,1.314,15.143,30.611,30.976,0,0,0,0,,1.306,1.314,15.799,30.611,31.59,0,0,0,0,,1.306,1.314,15.780,30.227,30.518,0,0,0,0,
1.305,1.313,15.702,29.191,29.871,0,0,0,0,,1.305,1.313,15.712,30.576,30.941,0,0,0,0,,1.305,1.313,15.799,30.611,31.59,0,0,0,0,,1.305,1.313,15.780,30.227,30.518,0,0,0,0,
1.305,1.313,15.702,29.191,29.871,0,0,0,0,,1.305,1.313,15.712,30.576,30.941,0,0,0,0,,1.305,1.313,15.294,30.623,31.47,0,0,0,0,,1.305,1.313,15.780,30.227,30.518,0,0,0,0,
1.305,1.313,15.702,29.191,29.871,0,0,0,0,,1.305,1.313,15.712,30.576,30.941,0,0,0,0,,1.305,1.313,15.294,30.623,31.47,0,0,0,0,,1.305,1.313,15.629,30.239,30.518,0,0,0,0,
1.305,1.313,15.702,29.191,29.871,0,0,0,0,,1.305,1.313,15.712,30.576,30.941,0,0,0,0,,1.305,1.313,15.294,30.623,31.47,0,0,0,0,,1.305,1.313,15.629,30.239,30.518,0,0,0,0,
1.305,1.313,15.702,29.203,29.905,0,0,0,0,,1.305,1.313,15.712,30.576,30.941,0,0,0,0,,1.305,1.313,15.294,30.623,31.47,0,0,0,0,,1.305,1.313,15.629,30.239,30.518,0,0,0,0,
1.304,1.312,15.678,29.203,29.905,0,0,0,0,,1.304,1.312,15.371,30.564,30.929,0,0,0,0,,1.304,1.312,15.294,30.623,31.47,0,0,0,0,,1.304,1.312,15.629,30.239,30.518,0,0,0,0,
1.304,1.312,15.678,29.203,29.905,0,0,0,0,,1.304,1.312,15.371,30.564,30.929,0,0,0,0,,1.304,1.312,15.785,30.623,31.59,0,0,0,0,,1.304,1.312,15.629,30.239,30.518,0,0,0,0,
1.304,1.312,15.678,29.203,29.905,0,0,0,0,,1.304,1.312,15.371,30.564,30.929,0,0,0,0,,1.304,1.312,15.785,30.623,31.59,0,0,0,0,,1.304,1.312,15.760,30.227,30.506,0,0,0,0,
1.304,1.312,15.678,29.203,29.905,0,0,0,0,,1.304,1.312,15.371,30.564,30.929,0,0,0,0,,1.304,1.312,15.785,30.623,31.59,0,0,0,0,,1.304,1.312,15.760,30.227,30.506,0,0,0,0,
1.304,1.312,15.678,29.428,30.54,0,0,0,0,,1.304,1.312,15.371,30.564,30.929,0,0,0,0,,1.304,1.312,15.785,30.623,31.59,0,0,0,0,,1.304,1.312,15.760,30.227,30.506,0,0,0,0,
1.305,1.313,15.707,29.428,30.54,0,0,0,0,,1.305,1.313,15.712,30.705,31.118,0,0,0,0,,1.305,1.313,15.785,30.623,31.59,0,0,0,0,,1.305,1.313,15.760,30.227,30.506,0,0,0,0,
1.305,1.313,15.707,29.428,30.54,0,0,0,0,,1.305,1.313,15.712,30.705,31.118,0,0,0,0,,1.305,1.313,15.790,30.600,31.47,0,0,0,0,,1.305,1.313,15.760,30.227,30.506,0,0,0,0,
1.305,1.313,15.707,29.428,30.54,0,0,0,0,,1.305,1.313,15.712,30.705,31.118,0,0,0,0,,1.305,1.313,15.790,30.600,31.47,0,0,0,0,,1.305,1.313,15.785,30.227,30.506,0,0,0,0,
1.305,1.313,15.707,29.428,30.54,0,0,0,0,,1.305,1.313,15.712,30.705,31.118,0,0,0,0,,1.305,1.313,15.790,30.600,31.47,0,0,0,0,,1.305,1.313,15.785,30.227,30.506,0,0,0,0,
1.305,1.313,15.707,29.541,30.135,0,0,0,0,,1.305,1.313,15.712,30.705,31.118,0,0,0,0,,1.305,1.313,15.790,30.600,31.47,0,0,0,0,,1.305,1.313,15.785,30.227,30.506,0,0,0,0,
1.307,1.314,15.722,29.541,30.135,0,0,0,0,,1.307,1.314,15.712,30.728,31.95,0,0,0,0,,1.307,1.314,15.790,30.600,31.47,0,0,0,0,,1.307,1.314,15.785,30.227,30.506,0,0,0,0,
1.307,1.314,15.722,29.541,30.135,0,0,0,0,,1.307,1.314,15.712,30.728,31.95,0,0,0,0,,1.307,1.314,15.790,30.600,31.59,0,0,0,0,,1.307,1.314,15.785,30.227,30.506,0,0,0,0,
1.307,1.314,15.722,29.541,30.135,0,0,0,0,,1.307,1.314,15.712,30.728,31.95,0,0,0,0,,1.307,1.314,15.790,30.600,31.59,0,0,0,0,,1.307,1.314,15.780,30.216,30.506,0,0,0,0,
1.307,1.314,15.722,29.541,30.135,0,0,0,0,,1.307,1.314,15.712,30.728,31.95,0,0,0,0,,1.307,1.314,15.790,30.600,31.59,0,0,0,0,,1.307,1.314,15.780,30.216,30.506,0,0,0,0,
1.307,1.314,15.722,29.563,30.147,0,0,0,0,,1.307,1.314,15.712,30.728,31.95,0,0,0,0,,1.307,1.314,15.790,30.600,31.59,0,0,0,0,,1.307,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.707,29.563,30.147,0,0,0,0,,1.306,1.314,15.401,30.693,31.47,0,0,0,0,,1.306,1.314,15.790,30.600,31.59,0,0,0,0,,1.306,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.707,29.563,30.147,0,0,0,0,,1.306,1.314,15.401,30.693,31.47,0,0,0,0,,1.306,1.314,15.610,30.576,31.23,0,0,0,0,,1.306,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.707,29.563,30.147,0,0,0,0,,1.306,1.314,15.401,30.693,31.47,0,0,0,0,,1.306,1.314,15.610,30.576,31.23,0,0,0,0,,1.306,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.707,29.563,30.147,0,0,0,0,,1.306,1.314,15.401,30.693,31.47,0,0,0,0,,1.306,1.314,15.610,30.576,31.23,0,0,0,0,,1.306,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.707,29.586,30.170,0,0,0,0,,1.306,1.314,15.401,30.693,31.47,0,0,0,0,,1.306,1.314,15.610,30.576,31.23,0,0,0,0,,1.306,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.712,29.586,30.170,0,0,0,0,,1.306,1.314,15.512,30.658,31.23,0,0,0,0,,1.306,1.314,15.610,30.576,31.23,0,0,0,0,,1.306,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.712,29.586,30.170,0,0,0,0,,1.306,1.314,15.512,30.658,31.23,0,0,0,0,,1.306,1.314,15.785,30.564,31.11,0,0,0,0,,1.306,1.314,15.780,30.216,30.506,0,0,0,0,
1.306,1.314,15.712,29.586,30.170,0,0,0,0,,1.306,1.314,15.512,30.658,31.23,0,0,0,0,,1.306,1.314,15.785,30.564,31.11,0,0,0,0,,1.306,1.314,15.775,30.204,30.494,0,0,0,0,
1.306,1.314,15.712,29.586,30.170,0,0,0,0,,1.306,1.314,15.512,30.658,31.23,0,0,0,0,,1.306,1.314,15.785,30.564,31.11,0,0,0,0,,1.306,1.314,15.775,30.204,30.494,0,0,0,0,
1.306,1.314,15.712,29.688,30.297,0,0,0,0,,1.306,1.314,15.512,30.658,31.23,0,0,0,0,,1.306,1.314,15.785,30.564,31.11,0,0,0,0,,1.306,1.314,15.775,30.204,30.494,0,0,0,0,
1.304,1.312,15.692,29.688,30.297,0,0,0,0,,1.304,1.312,15.722,30.717,31.71,0,0,0,0,,1.304,1.312,15.785,30.564,31.11,0,0,0,0,,1.304,1.312,15.775,30.204,30.494,0,0,0,0,
1.304,1.312,15.692,29.688,30.297,0,0,0,0,,1.304,1.312,15.722,30.717,31.71,0,0,0,0,,1.304,1.312,15.585,30.553,31.0,0,0,0,0,,1.304,1.312,15.775,30.204,30.494,0,0,0,0,
1.304,1.312,15.692,29.688,30.297,0,0,0,0,,1.304,1.312,15.722,30.717,31.71,0,0,0,0,,1.304,1.312,15.585,30.553,31.0,0,0,0,0,,1.304,1.312,15.483,30.204,30.494,0,0,0,0,
1.304,1.312,15.692,29.688,30.297,0,0,0,0,,1.304,1.312,15.722,30.717,31.71,0,0,0,0,,1.304,1.312,15.585,30.553,31.0,0,0,0,0,,1.304,1.312,15.483,30.204,30.494,0,0,0,0,
1.304,1.312,15.692,29.779,30.378,0,0,0,0,,1.304,1.312,15.722,30.717,31.71,0,0,0,0,,1.304,1.312,15.585,30.553,31.0,0,0,0,0,,1.304,1.312,15.483,30.204,30.494,0,0,0,0,
1.306,1.314,15.712,29.779,30.378,0,0,0,0,,1.306,1.314,15.712,30.705,31.71,0,0,0,0,,1.306,1.314,15.585,30.553,31.0,0,0,0,0,,1.306,1.314,15.483,30.204,30.494,0,0,0,0,
1.306,1.314,15.712,29.779,30.378,0,0,0,0,,1.306,1.314,15.712,30.705,31.71,0,0,0,0,,1.306,1.314,15.459,30.541,31.0,0,0,0,0,,1.306,1.314,15.483,30.204,30.494,0,0,0,0,
1.306,1.314,15.712,29.779,30.378,0,0,0,0,,1.306,1.314,15.712,30.705,31.71,0,0,0,0,,1.306,1.314,15.459,30.541,31.0,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.712,29.779,30.378,0,0,0,0,,1.306,1.314,15.712,30.705,31.71,0,0,0,0,,1.306,1.314,15.459,30.541,31.0,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.712,29.962,30.564,0,0,0,0,,1.306,1.314,15.712,30.705,31.71,0,0,0,0,,1.306,1.314,15.459,30.541,31.0,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.717,29.962,30.564,0,0,0,0,,1.306,1.314,15.182,30.752,31.95,0,0,0,0,,1.306,1.314,15.459,30.541,31.0,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.717,29.962,30.564,0,0,0,0,,1.306,1.314,15.182,30.752,31.95,0,0,0,0,,1.306,1.314,15.464,30.506,30.976,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.717,29.962,30.564,0,0,0,0,,1.306,1.314,15.182,30.752,31.95,0,0,0,0,,1.306,1.314,15.464,30.506,30.976,0,0,0,0,,1.306,1.314,15.765,30.204,30.471,0,0,0,0,
1.306,1.314,15.717,29.962,30.564,0,0,0,0,,1.306,1.314,15.182,30.752,31.95,0,0,0,0,,1.306,1.314,15.464,30.506,30.976,0,0,0,0,,1.306,1.314,15.765,30.204,30.471,0,0,0,0,
1.306,1.314,15.717,29.997,30.588,0,0,0,0,,1.306,1.314,15.182,30.752,31.95,0,0,0,0,,1.306,1.314,15.464,30.506,30.976,0,0,0,0,,1.306,1.314,15.765,30.204,30.471,0,0,0,0,
1.307,1.315,15.722,29.997,30.588,0,0,0,0,,1.307,1.315,15.707,30.717,31.71,0,0,0,0,,1.307,1.315,15.464,30.506,30.976,0,0,0,0,,1.307,1.315,15.765,30.204,30.471,0,0,0,0,
1.307,1.315,15.722,29.997,30.588,0,0,0,0,,1.307,1.315,15.707,30.717,31.71,0,0,0,0,,1.307,1.315,15.790,30.506,30.964,0,0,0,0,,1.307,1.315,15.765,30.204,30.471,0,0,0,0,
1.307,1.315,15.722,29.997,30.588,0,0,0,0,,1.307,1.315,15.707,30.717,31.71,0,0,0,0,,1.307,1.315,15.790,30.506,30.964,0,0,0,0,,1.307,1.315,15.780,30.193,30.471,0,0,0,0,
1.307,1.315,15.722,29.997,30.588,0,0,0,0,,1.307,1.315,15.707,30.717,31.71,0,0,0,0,,1.307,1.315,15.790,30.506,30.964,0,0,0,0,,1.307,1.315,15.780,30.193,30.471,0,0,0,0,
1.307,1.315,15.722,30.66,30.682,0,0,0,0,,1.307,1.315,15.707,30.717,31.71,0,0,0,0,,1.307,1.315,15.790,30.506,30.964,0,0,0,0,,1.307,1.315,15.780,30.193,30.471,0,0,0,0,
1.305,1.313,15.702,30.66,30.682,0,0,0,0,,1.305,1.313,15.707,30.717,31.71,0,0,0,0,,1.305,1.313,15.790,30.506,30.964,0,0,0,0,,1.305,1.313,15.780,30.193,30.471,0,0,0,0,
1.305,1.313,15.702,30.66,30.682,0,0,0,0,,1.305,1.313,15.707,30.717,31.71,0,0,0,0,,1.305,1.313,15.799,30.494,30.952,0,0,0,0,,1.305,1.313,15.780,30.193,30.471,0,0,0,0,
1.305,1.313,15.702,30.66,30.682,0,0,0,0,,1.305,1.313,15.707,30.717,31.71,0,0,0,0,,1.305,1.313,15.799,30.494,30.952,0,0,0,0,,1.305,1.313,15.775,30.181,30.459,0,0,0,0,
1.305,1.313,15.702,30.66,30.682,0,0,0,0,,1.305,1.313,15.707,30.717,31.71,0,0,0,0,,1.305,1.313,15.799,30.494,30.952,0,0,0,0,,1.305,1.313,15.775,30.181,30.459,0,0,0,0,
1.305,1.313,15.702,30.89,30.705,0,0,0,0,,1.305,1.313,15.707,30.717,31.71,0,0,0,0,,1.305,1.313,15.799,30.494,30.952,0,0,0,0,,1.305,1.313,15.775,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,30.89,30.705,0,0,0,0,,1.306,1.314,15.712,30.693,31.59,0,0,0,0,,1.306,1.314,15.799,30.494,30.952,0,0,0,0,,1.306,1.314,15.775,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,30.89,30.705,0,0,0,0,,1.306,1.314,15.712,30.693,31.59,0,0,0,0,,1.306,1.314,15.809,30.494,30.941,0,0,0,0,,1.306,1.314,15.775,30.181,30.459,0,0,0,0,
1.306,1.314,15.712,30.89,30.705,0,0,0,0,,1.306,1.314,15.712,30.693,31.59,0,0,0,0,,1.306,1.314,15.809,30.494,30.941,0,0,0,0,,1.306,1.314,15.415,30.181,30.471,0,0,0,0,
1.306,1.314,15.712,30.89,30.705,0,0,0,0,,1.306,1.314,15.712,30.693,31.59,0,0,0,0,,1.306,1.314,15.809,30.494,30.941,0,0,0,0,,1.306,1.314,15.415,30.181,30.471,0,0,0,0,
1.306,1.313,15.702,30.147,30.775,0,0,0,0,,1.306,1.313,15.712,30.693,31.59,0,0,0,0,,1.306,1.313,15.809,30.494,30.941,0,0,0,0,,1.306,1.313,15.415,30.181,30.471,0,0,0,0,
1.306,1.313,15.702,30.147,30.775,0,0,0,0,,1.306,1.313,15.440,30.693,31.59,0,0,0,0,,1.306,1.313,15.809,30.494,30.941,0,0,0,0,,1.306,1.313,15.415,30.181,30.471,0,0,0,0,
1.306,1.313,15.702,30.147,30.775,0,0,0,0,,1.306,1.313,15.440,30.693,31.59,0,0,0,0,,1.306,1.313,15.799,30.483,30.941,0,0,0,0,,1.306,1.313,15.415,30.170,30.459,0,0,0,0,
1.306,1.313,15.702,30.147,30.775,0,0,0,0,,1.306,1.313,15.440,30.693,31.59,0,0,0,0,,1.306,1.313,15.799,30.483,30.941,0,0,0,0,,1.306,1.313,15.790,30.170,30.459,0,0,0,0,
1.306,1.313,15.702,30.147,30.775,0,0,0,0,,1.306,1.313,15.440,30.693,31.59,0,0,0,0,,1.306,1.313,15.799,30.483,30.941,0,0,0,0,,1.306,1.313,15.790,30.170,30.459,0,0,0,0,
1.306,1.313,15.702,30.262,30.905,0,0,0,0,,1.306,1.313,15.440,30.693,31.59,0,0,0,0,,1.306,1.313,15.799,30.483,30.941,0,0,0,0,,1.306,1.313,15.790,30.170,30.459,0,0,0,0,
1.304,1.312,15.697,30.262,30.905,0,0,0,0,,1.304,1.312,15.707,30.705,31.71,0,0,0,0,,1.304,1.312,15.799,30.483,30.941,0,0,0,0,,1.304,1.312,15.790,30.170,30.459,0,0,0,0,
1.304,1.312,15.697,30.262,30.905,0,0,0,0,,1.304,1.312,15.707,30.705,31.71,0,0,0,0,,1.304,1.312,15.790,30.471,30.917,0,0,0,0,,1.304,1.312,15.790,30.170,30.459,0,0,0,0,
1.304,1.312,15.697,30.262,30.905,0,0,0,0,,1.304,1.312,15.707,30.705,31.71,0,0,0,0,,1.304,1.312,15.790,30.471,30.917,0,0,0,0,,1.304,1.312,15.746,30.181,30.459,0,0,0,0,
1.304,1.312,15.697,30.262,30.905,0,0,0,0,,1.304,1.312,15.707,30.705,31.71,0,0,0,0,,1.304,1.312,15.790,30.471,30.917,0,0,0,0,,1.304,1.312,15.746,30.181,30.459,0,0,0,0,
1.304,1.312,15.697,30.285,30.964,0,0,0,0,,1.304,1.312,15.707,30.705,31.71,0,0,0,0,,1.304,1.312,15.790,30.471,30.917,0,0,0,0,,1.304,1.312,15.746,30.181,30.459,0,0,0,0,
1.303,1.312,15.683,30.285,30.964,0,0,0,0,,1.303,1.312,15.707,30.682,31.59,0,0,0,0,,1.303,1.312,15.790,30.471,30.917,0,0,0,0,,1.303,1.312,15.746,30.181,30.459,0,0,0,0,
1.303,1.312,15.683,30.285,30.964,0,0,0,0,,1.303,1.312,15.707,30.682,31.59,0,0,0,0,,1.303,1.312,15.474,30.459,30.929,0,0,0,0,,1.303,1.312,15.746,30.181,30.459,0,0,0,0,
1.303,1.312,15.683,30.285,30.964,0,0,0,0,,1.303,1.312,15.707,30.682,31.59,0,0,0,0,,1.303,1.312,15.474,30.459,30.929,0,0,0,0,,1.303,1.312,15.765,30.193,30.459,0,0,0,0,
1.303,1.312,15.683,30.285,30.964,0,0,0,0,,1.303,1.312,15.707,30.682,31.59,0,0,0,0,,1.303,1.312,15.474,30.459,30.929,0,0,0,0,,1.303,1.312,15.765,30.193,30.459,0,0,0,0,
1.303,1.312,15.683,30.390,31.106,0,0,0,0,,1.303,1.312,15.707,30.682,31.59,0,0,0,0,,1.303,1.312,15.474,30.459,30.929,0,0,0,0,,1.303,1.312,15.765,30.193,30.459,0,0,0,0,
1.307,1.314,15.722,30.390,31.106,0,0,0,0,,1.307,1.314,15.707,30.646,31.11,0,0,0,0,,1.307,1.314,15.474,30.459,30.929,0,0,0,0,,1.307,1.314,15.765,30.193,30.459,0,0,0,0,
1.307,1.314,15.722,30.390,31.106,0,0,0,0,,1.307,1.314,15.707,30.646,31.11,0,0,0,0,,1.307,1.314,15.804,30.471,30.929,0,0,0,0,,1.307,1.314,15.765,30.193,30.459,0,0,0,0,
1.307,1.314,15.722,30.390,31.106,0,0,0,0,,1.307,1.314,15.707,30.646,31.11,0,0,0,0,,1.307,1.314,15.804,30.471,30.929,0,0,0,0,,1.307,1.314,15.780,30.193,30.471,0,0,0,0,
1.307,1.314,15.722,30.390,31.106,0,0,0,0,,1.307,1.314,15.707,30.646,31.11,0,0,0,0,,1.307,1.314,15.804,30.471,30.929,0,0,0,0,,1.307,1.314,15.780,30.193,30.471,0,0,0,0,
1.307,1.314,15.722,30.459,31.190,0,0,0,0,,1.307,1.314,15.707,30.646,31.11,0,0,0,0,,1.307,1.314,15.804,30.471,30.929,0,0,0,0,,1.307,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.707,30.459,31.190,0,0,0,0,,1.306,1.314,15.707,30.658,31.35,0,0,0,0,,1.306,1.314,15.804,30.471,30.929,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.707,30.459,31.190,0,0,0,0,,1.306,1.314,15.707,30.658,31.35,0,0,0,0,,1.306,1.314,15.799,30.471,30.929,0,0,0,0,,1.306,1.314,15.780,30.193,30.471,0,0,0,0,
1.306,1.314,15.707,30.459,31.190,0,0,0,0,,1.306,1.314,15.707,30.658,31.35,0,0,0,0,,1.306,1.314,15.799,30.471,30.929,0,0,0,0,,1.306,1.314,15.775,30.193,30.483,0,0,0,0,
1.306,1.314,15.707,30.459,31.190,0,0,0,0,,1.306,1.314,15.707,30.658,31.35,0,0,0,0,,1.306,1.314,15.799,30.471,30.929,0,0,0,0,,1.306,1.314,15.775,30.193,30.483,0,0,0,0,
1.306,1.314,15.707,30.682,31.465,0,0,0,0,,1.306,1.314,15.707,30.658,31.35,0,0,0,0,,1.306,1.314,15.799,30.471,30.929,0,0,0,0,,1.306,1.314,15.775,30.193,30.483,0,0,0,0,
1.305,1.313,15.702,30.682,31.465,0,0,0,0,,1.305,1.313,15.697,30.693,31.83,0,0,0,0,,1.305,1.313,15.799,30.471,30.929,0,0,0,0,,1.305,1.313,15.775,30.193,30.483,0,0,0,0,
1.305,1.313,15.702,30.682,31.465,0,0,0,0,,1.305,1.313,15.697,30.693,31.83,0,0,0,0,,1.305,1.313,15.639,30.459,30.893,0,0,0,0,,1.305,1.313,15.775,30.193,30.483,0,0,0,0,
1.305,1.313,15.702,30.682,31.465,0,0,0,0,,1.305,1.313,15.697,30.693,31.83,0,0,0,0,,1.305,1.313,15.639,30.459,30.893,0,0,0,0,,1.305,1.313,15.566,30.204,30.483,0,0,0,0,
1.305,1.313,15.702,30.682,31.465,0,0,0,0,,1.305,1.313,15.697,30.693,31.83,0,0,0,0,,1.305,1.313,15.639,30.459,30.893,0,0,0,0,,1.305,1.313,15.566,30.204,30.483,0,0,0,0,
1.305,1.313,15.702,30.787,31.621,0,0,0,0,,1.305,1.313,15.697,30.693,31.83,0,0,0,0,,1.305,1.313,15.639,30.459,30.893,0,0,0,0,,1.305,1.313,15.566,30.204,30.483,0,0,0,0,
1.306,1.313,15.712,30.787,31.621,0,0,0,0,,1.306,1.313,15.702,30.705,31.95,0,0,0,0,,1.306,1.313,15.639,30.459,30.893,0,0,0,0,,1.306,1.313,15.566,30.204,30.483,0,0,0,0,
1.306,1.313,15.712,30.787,31.621,0,0,0,0,,1.306,1.313,15.702,30.705,31.95,0,0,0,0,,1.306,1.313,15.799,30.483,30.929,0,0,0,0,,1.306,1.313,15.566,30.204,30.483,0,0,0,0,
1.306,1.313,15.712,30.787,31.621,0,0,0,0,,1.306,1.313,15.702,30.705,31.95,0,0,0,0,,1.306,1.313,15.799,30.483,30.929,0,0,0,0,,1.306,1.313,15.765,30.193,30.483,0,0,0,0,
